Inicio: 25/11/2023  2:16:57,29 - App: com.cleversystems.s3panelTv - Intervalo: 5 seg - Duracao: 99999999 min - Log: key-prop-no-anonymous-func.txt
25/11/2023 11:15:08,15 222755
25/11/2023 11:15:14,14 222139
25/11/2023 11:15:20,19 233236
25/11/2023 11:15:26,19 231317
25/11/2023 11:15:32,16 231155
25/11/2023 11:15:38,17 231207
25/11/2023 11:15:44,10 231166
25/11/2023 11:15:50,21 230858
25/11/2023 11:15:56,13 231358
25/11/2023 11:16:02,19 226538
25/11/2023 11:16:08,19 226798
25/11/2023 11:16:14,19 231685
25/11/2023 11:16:20,22 226647
25/11/2023 11:16:26,18 220641
25/11/2023 11:16:32,19 220049
25/11/2023 11:16:38,13 220841
25/11/2023 11:16:44,22 222548
25/11/2023 11:16:50,20 257359
25/11/2023 11:16:56,13 257188
25/11/2023 11:17:02,12 244910
25/11/2023 11:17:08,22 241870
25/11/2023 11:17:14,13 241819
25/11/2023 11:17:20,19 231243
25/11/2023 11:17:26,18 230772
25/11/2023 11:17:32,14 229137
25/11/2023 11:17:38,18 229007
25/11/2023 11:17:44,17 229043
25/11/2023 11:17:50,11 228946
25/11/2023 11:17:56,18 237914
25/11/2023 11:18:02,13 238446
25/11/2023 11:18:08,22 225902
25/11/2023 11:18:14,18 226235
25/11/2023 11:18:20,22 235777
25/11/2023 11:18:26,19 230702
25/11/2023 11:18:32,11 233900
25/11/2023 11:18:38,22 233292
25/11/2023 11:18:44,12 221748
25/11/2023 11:18:50,15 220677
25/11/2023 11:18:56,22 227590
25/11/2023 11:19:02,14 227333
25/11/2023 11:19:08,15 253144
25/11/2023 11:19:14,16 250176
25/11/2023 11:19:20,21 225369
25/11/2023 11:19:26,16 223225
25/11/2023 11:19:32,15 228513
25/11/2023 11:19:38,18 226833
25/11/2023 11:19:44,18 226681
25/11/2023 11:19:50,13 226779
25/11/2023 11:19:56,11 226731
25/11/2023 11:20:02,15 246623
25/11/2023 11:20:08,15 247111
25/11/2023 11:20:14,11 226670
25/11/2023 11:20:20,12 227022
25/11/2023 11:20:26,13 227286
25/11/2023 11:20:32,16 222216
25/11/2023 11:20:38,19 225418
25/11/2023 11:20:44,15 224765
25/11/2023 11:20:50,16 222545
25/11/2023 11:20:56,13 221868
25/11/2023 11:21:02,21 225208
25/11/2023 11:21:08,12 224840
25/11/2023 11:21:14,18 227736
25/11/2023 11:21:20,20 223692
25/11/2023 11:21:26,15 223576
25/11/2023 11:21:32,15 237636
25/11/2023 11:21:38,20 226333
25/11/2023 11:21:44,16 224621
25/11/2023 11:21:50,15 224543
25/11/2023 11:21:56,13 224551
25/11/2023 11:22:02,17 224789
25/11/2023 11:22:08,22 232365
25/11/2023 11:22:15,14 229817
25/11/2023 11:22:21,19 224807
25/11/2023 11:22:27,18 224942
25/11/2023 11:22:33,22 223667
25/11/2023 11:22:39,13 218543
25/11/2023 11:22:45,14 221933
25/11/2023 11:22:51,18 220972
25/11/2023 11:22:57,20 221972
25/11/2023 11:23:03,17 221197
25/11/2023 11:23:09,18 221461
25/11/2023 11:23:15,14 221298
25/11/2023 11:23:21,17 222017
25/11/2023 11:23:27,13 217316
25/11/2023 11:23:33,17 227714
25/11/2023 11:23:39,15 228238
25/11/2023 11:23:45,20 224904
25/11/2023 11:23:51,19 223129
25/11/2023 11:23:57,17 223007
25/11/2023 11:24:03,14 223093
25/11/2023 11:24:09,16 222975
25/11/2023 11:24:15,18 244317
25/11/2023 11:24:21,13 244789
25/11/2023 11:24:27,21 234047
25/11/2023 11:24:33,20 234215
25/11/2023 11:24:39,17 226601
25/11/2023 11:24:45,12 221493
25/11/2023 11:24:51,12 231118
25/11/2023 11:24:57,20 230303
25/11/2023 11:25:03,12 234262
25/11/2023 11:25:09,15 230397
25/11/2023 11:25:15,13 230672
25/11/2023 11:25:21,15 230552
25/11/2023 11:25:27,20 230528
25/11/2023 11:25:33,12 227510
25/11/2023 11:25:39,17 237819
25/11/2023 11:25:45,18 235623
25/11/2023 11:25:51,13 225682
25/11/2023 11:25:57,19 224026
25/11/2023 11:26:03,12 223940
25/11/2023 11:26:09,20 224004
25/11/2023 11:26:15,12 223936
25/11/2023 11:26:21,15 251375
25/11/2023 11:26:27,15 251239
25/11/2023 11:26:33,14 224162
25/11/2023 11:26:39,22 224516
25/11/2023 11:26:45,20 224893
25/11/2023 11:26:51,18 219285
25/11/2023 11:26:57,19 222668
25/11/2023 11:27:03,13 222012
25/11/2023 11:27:10,20 223076
25/11/2023 11:27:19,14 235972
25/11/2023 11:27:25,17 235622
25/11/2023 11:27:31,20 236762
25/11/2023 11:27:37,14 233426
25/11/2023 11:27:43,19 233378
25/11/2023 11:27:49,21 224120
25/11/2023 11:27:55,17 221437
25/11/2023 11:28:01,18 257356
25/11/2023 11:28:07,18 257026
25/11/2023 11:28:13,12 257004
25/11/2023 11:28:19,16 256843
25/11/2023 11:28:25,11 256827
25/11/2023 11:28:31,19 241228
25/11/2023 11:28:38,15 235456
25/11/2023 11:28:44,22 235899
25/11/2023 11:28:50,13 235837
25/11/2023 11:28:56,18 237417
25/11/2023 11:29:02,21 223323
25/11/2023 11:29:08,18 222756
25/11/2023 11:29:14,19 235707
25/11/2023 11:29:20,14 234871
25/11/2023 11:29:26,18 233249
25/11/2023 11:29:32,21 232891
25/11/2023 11:29:38,14 235767
25/11/2023 11:29:44,12 232837
25/11/2023 11:29:50,18 232777
25/11/2023 11:29:56,22 259151
25/11/2023 11:30:02,14 230932
25/11/2023 11:30:08,19 229268
25/11/2023 11:30:14,19 229143
25/11/2023 11:30:20,29 229233
25/11/2023 11:30:27,16 229273
25/11/2023 11:30:33,21 239669
25/11/2023 11:30:39,17 240090
25/11/2023 11:30:45,12 231906
25/11/2023 11:30:51,16 232301
25/11/2023 11:30:57,20 228015
25/11/2023 11:31:03,18 227461
25/11/2023 11:31:10,18 227873
25/11/2023 11:31:16,18 226985
25/11/2023 11:31:22,17 231041
25/11/2023 11:31:28,15 233407
25/11/2023 11:31:34,12 233605
25/11/2023 11:31:40,17 233525
25/11/2023 11:31:46,15 236494
25/11/2023 11:31:52,16 233542
25/11/2023 11:31:58,14 231195
25/11/2023 11:32:04,19 229334
25/11/2023 11:32:10,11 247047
25/11/2023 11:32:16,18 245411
25/11/2023 11:32:22,13 245193
25/11/2023 11:32:28,20 245209
25/11/2023 11:32:34,15 245112
25/11/2023 11:32:40,16 247936
25/11/2023 11:32:46,17 246498
25/11/2023 11:32:53,16 228168
25/11/2023 11:32:59,13 228105
25/11/2023 11:33:05,15 231528
25/11/2023 11:33:11,27 226504
25/11/2023 11:33:18,16 226849
25/11/2023 11:33:24,13 232496
25/11/2023 11:33:31,17 232634
25/11/2023 11:33:37,13 232611
25/11/2023 11:33:43,22 232529
25/11/2023 11:33:49,15 230293
25/11/2023 11:33:55,20 226021
25/11/2023 11:34:01,12 224621
25/11/2023 11:34:07,12 229280
25/11/2023 11:34:13,12 229455
25/11/2023 11:34:19,17 253578
25/11/2023 11:34:25,18 251581
25/11/2023 11:34:31,22 251408
25/11/2023 11:34:37,11 251180
25/11/2023 11:34:43,21 251252
25/11/2023 11:34:49,20 251499
25/11/2023 11:34:55,21 243414
25/11/2023 11:35:02,21 230196
25/11/2023 11:35:08,15 230110
25/11/2023 11:35:14,17 239602
25/11/2023 11:35:20,16 224843
25/11/2023 11:35:26,15 225336
25/11/2023 11:35:32,22 225304
25/11/2023 11:35:38,12 224940
25/11/2023 11:35:44,15 231586
25/11/2023 11:35:50,22 231432
25/11/2023 11:35:56,13 231159
25/11/2023 11:36:02,19 228245
25/11/2023 11:36:08,13 228097
25/11/2023 11:36:14,19 245183
25/11/2023 11:36:20,19 242380
25/11/2023 11:36:27,17 229419
25/11/2023 11:36:33,13 227417
25/11/2023 11:36:39,14 227425
25/11/2023 11:36:45,22 227359
25/11/2023 11:36:51,13 257185
25/11/2023 11:36:58,19 258495
25/11/2023 11:37:04,11 236696
25/11/2023 11:37:10,15 237112
25/11/2023 11:37:16,22 234105
25/11/2023 11:37:23,21 229285
25/11/2023 11:37:30,19 257151
25/11/2023 11:37:36,17 225145
25/11/2023 11:37:42,17 226195
25/11/2023 11:37:48,13 239535
25/11/2023 11:37:54,14 239661
25/11/2023 11:38:00,21 239572
25/11/2023 11:38:06,16 231891
25/11/2023 11:38:12,17 228875
25/11/2023 11:38:18,12 236354
25/11/2023 11:38:24,17 233660
25/11/2023 11:38:30,21 232959
25/11/2023 11:38:36,14 231247
25/11/2023 11:38:42,11 231251
25/11/2023 11:38:48,28 231195
25/11/2023 11:38:55,12 231383
25/11/2023 11:39:01,12 237495
25/11/2023 11:39:07,12 238858
25/11/2023 11:39:13,16 236116
25/11/2023 11:39:19,17 236108
25/11/2023 11:39:25,17 262353
25/11/2023 11:39:31,18 257261
25/11/2023 11:39:37,19 233043
25/11/2023 11:39:43,16 232624
25/11/2023 11:39:49,14 232739
25/11/2023 11:39:55,20 244812
25/11/2023 11:40:01,13 244834
25/11/2023 11:40:07,22 245891
25/11/2023 11:40:13,11 236365
25/11/2023 11:40:19,16 233376
25/11/2023 11:40:25,12 238128
25/11/2023 11:40:31,21 235439
25/11/2023 11:40:37,13 234828
25/11/2023 11:40:43,22 233144
25/11/2023 11:40:49,11 233028
25/11/2023 11:40:55,18 233064
25/11/2023 11:41:01,15 233068
25/11/2023 11:41:07,21 260838
25/11/2023 11:41:14,21 254383
25/11/2023 11:41:20,18 241041
25/11/2023 11:41:26,12 241135
25/11/2023 11:41:32,22 250283
25/11/2023 11:41:39,16 244144
25/11/2023 11:41:45,16 243644
25/11/2023 11:41:51,21 228429
25/11/2023 11:41:57,17 227997
25/11/2023 11:42:03,22 243861
25/11/2023 11:42:10,15 243518
25/11/2023 11:42:16,13 237178
25/11/2023 11:42:22,14 234173
25/11/2023 11:42:28,14 234088
25/11/2023 11:42:34,17 235845
25/11/2023 11:42:40,17 257038
25/11/2023 11:42:46,15 255295
25/11/2023 11:42:52,12 255076
25/11/2023 11:42:58,22 255168
25/11/2023 11:43:05,20 255256
25/11/2023 11:43:11,18 242383
25/11/2023 11:43:17,17 242208
25/11/2023 11:43:23,15 232639
25/11/2023 11:43:29,12 233085
25/11/2023 11:43:35,21 232430
25/11/2023 11:43:42,19 234488
25/11/2023 11:43:48,17 234526
25/11/2023 11:43:54,16 233758
25/11/2023 11:44:00,17 228510
25/11/2023 11:44:06,21 230758
25/11/2023 11:44:12,11 231020
25/11/2023 11:44:18,17 230917
25/11/2023 11:44:24,20 237067
25/11/2023 11:44:30,21 234075
25/11/2023 11:44:36,17 232017
25/11/2023 11:44:42,13 229808
25/11/2023 11:44:48,12 232206
25/11/2023 11:44:54,17 230518
25/11/2023 11:45:00,20 230452
25/11/2023 11:45:06,16 230496
25/11/2023 11:45:12,14 230468
25/11/2023 11:45:18,22 239486
25/11/2023 11:45:25,20 239934
25/11/2023 11:45:31,19 245997
25/11/2023 11:45:37,18 246135
25/11/2023 11:45:43,16 243013
25/11/2023 11:45:49,16 237937
25/11/2023 11:45:55,15 241238
25/11/2023 11:46:01,14 240345
25/11/2023 11:46:07,14 235291
25/11/2023 11:46:13,12 246761
25/11/2023 11:46:19,19 247069
25/11/2023 11:46:25,18 246981
25/11/2023 11:46:31,16 234632
25/11/2023 11:46:37,22 231680
25/11/2023 11:46:43,17 232969
25/11/2023 11:46:49,19 230459
25/11/2023 11:46:55,16 232850
25/11/2023 11:47:01,18 231214
25/11/2023 11:47:07,19 231090
25/11/2023 11:47:13,20 231046
25/11/2023 11:47:19,12 230748
25/11/2023 11:47:25,20 242780
25/11/2023 11:47:32,19 242704
25/11/2023 11:47:39,16 252537
25/11/2023 11:47:45,15 252495
25/11/2023 11:47:51,12 235304
25/11/2023 11:47:57,13 230328
25/11/2023 11:48:03,17 242819
25/11/2023 11:48:09,24 242339
25/11/2023 11:48:16,16 242526
25/11/2023 11:48:22,21 236329
25/11/2023 11:48:29,12 236433
25/11/2023 11:48:35,22 239161
25/11/2023 11:48:42,21 236375
25/11/2023 11:48:48,21 236131
25/11/2023 11:48:54,13 243990
25/11/2023 11:49:00,12 234323
25/11/2023 11:49:06,22 232664
25/11/2023 11:49:12,20 232506
25/11/2023 11:49:19,18 232483
25/11/2023 11:49:25,20 232571
25/11/2023 11:49:32,20 241683
25/11/2023 11:49:38,13 242050
25/11/2023 11:49:44,16 238793
25/11/2023 11:49:50,18 238997
25/11/2023 11:49:56,16 242229
25/11/2023 11:50:02,14 237204
25/11/2023 11:50:08,14 231262
25/11/2023 11:50:14,11 230502
25/11/2023 11:50:20,15 234522
25/11/2023 11:50:26,17 236802
25/11/2023 11:50:32,22 237071
25/11/2023 11:50:38,21 236967
25/11/2023 11:50:44,15 246076
25/11/2023 11:50:50,15 242879
25/11/2023 11:50:56,18 238270
25/11/2023 11:51:02,11 235569
25/11/2023 11:51:08,19 234823
25/11/2023 11:51:15,14 233164
25/11/2023 11:51:21,18 232944
25/11/2023 11:51:27,19 232769
25/11/2023 11:51:33,18 232523
