Inicio: 25/11/2023 19:09:30,80 - App: com.cleversystems.s3panelTv - Intervalo: 5 seg - Duracao: 99999999 min - Log: video-error-key.txt
26/11/2023 08:30:37,15 118801
26/11/2023 08:30:43,19 113555
26/11/2023 08:30:49,21 113866
26/11/2023 08:30:55,21 112899
26/11/2023 08:31:01,20 113894
26/11/2023 08:31:07,13 116358
26/11/2023 08:31:13,19 116422
26/11/2023 08:31:19,20 116410
26/11/2023 08:31:25,14 119239
26/11/2023 08:31:31,14 116183
26/11/2023 08:31:37,18 117815
26/11/2023 08:31:43,19 115009
26/11/2023 08:31:49,13 117344
26/11/2023 08:31:55,16 115600
26/11/2023 08:32:01,19 115552
26/11/2023 08:32:07,21 115580
26/11/2023 08:32:13,13 115592
26/11/2023 08:32:19,17 126336
26/11/2023 08:32:25,20 126631
26/11/2023 08:32:31,15 100571
26/11/2023 08:32:37,18 100822
26/11/2023 08:32:43,19 118885
26/11/2023 08:32:49,16 113805
26/11/2023 08:32:55,18 113996
26/11/2023 08:33:01,12 113092
26/11/2023 08:33:07,18 114115
26/11/2023 08:33:13,18 116529
26/11/2023 08:33:19,16 119630
26/11/2023 08:33:25,13 119566
26/11/2023 08:33:31,16 119466
26/11/2023 08:33:37,19 116398
26/11/2023 08:33:43,21 117920
26/11/2023 08:33:49,14 115150
26/11/2023 08:33:55,17 117489
26/11/2023 08:34:01,13 115713
26/11/2023 08:34:07,21 115696
26/11/2023 08:34:13,14 115567
26/11/2023 08:34:19,18 115619
26/11/2023 08:34:25,22 126233
26/11/2023 08:34:31,21 126068
26/11/2023 08:34:37,12 100024
26/11/2023 08:34:43,15 100210
26/11/2023 08:34:49,18 118291
26/11/2023 08:34:55,20 113155
26/11/2023 08:35:01,13 113393
26/11/2023 08:35:07,18 112473
26/11/2023 08:35:13,12 113391
26/11/2023 08:35:19,17 115807
26/11/2023 08:35:25,21 115889
26/11/2023 08:35:31,18 115851
26/11/2023 08:35:37,20 118748
26/11/2023 08:35:43,22 115692
26/11/2023 08:35:49,18 117284
26/11/2023 08:35:55,22 114412
26/11/2023 08:36:01,12 116716
26/11/2023 08:36:07,18 114996
26/11/2023 08:36:13,12 114917
26/11/2023 08:36:19,18 114936
26/11/2023 08:36:25,11 114960
26/11/2023 08:36:31,14 125668
26/11/2023 08:36:37,14 126044
26/11/2023 08:36:43,16 100020
26/11/2023 08:36:49,19 100230
26/11/2023 08:36:55,19 118374
26/11/2023 08:37:01,17 113182
26/11/2023 08:37:07,17 113384
26/11/2023 08:37:13,16 112460
26/11/2023 08:37:19,21 113371
26/11/2023 08:37:25,19 115856
26/11/2023 08:37:31,13 115902
26/11/2023 08:37:37,13 115890
26/11/2023 08:37:43,14 118718
26/11/2023 08:37:49,18 115578
26/11/2023 08:37:55,15 117257
26/11/2023 08:38:01,17 114452
26/11/2023 08:38:07,19 116738
26/11/2023 08:38:13,21 115042
26/11/2023 08:38:19,18 114978
26/11/2023 08:38:25,14 114978
26/11/2023 08:38:31,17 115010
26/11/2023 08:38:37,22 125697
26/11/2023 08:38:43,16 126021
26/11/2023 08:38:49,18 100018
26/11/2023 08:38:55,12 100244
26/11/2023 08:39:01,19 118323
26/11/2023 08:39:07,17 113329
26/11/2023 08:39:13,14 113515
26/11/2023 08:39:19,22 112599
26/11/2023 08:39:25,16 113539
26/11/2023 08:39:31,17 115882
26/11/2023 08:39:37,18 115898
26/11/2023 08:39:43,13 115855
26/11/2023 08:39:49,12 118893
26/11/2023 08:39:55,15 115809
26/11/2023 08:40:01,14 117351
26/11/2023 08:40:07,13 114569
26/11/2023 08:40:13,16 116883
26/11/2023 08:40:19,19 115123
26/11/2023 08:40:25,19 115091
26/11/2023 08:40:31,19 115115
26/11/2023 08:40:37,15 115103
26/11/2023 08:40:43,19 125813
26/11/2023 08:40:49,12 126169
26/11/2023 08:40:55,16 100303
26/11/2023 08:41:01,12 100481
26/11/2023 08:41:07,11 118542
26/11/2023 08:41:13,18 113449
26/11/2023 08:41:19,18 113580
26/11/2023 08:41:25,13 112679
26/11/2023 08:41:31,17 113636
26/11/2023 08:41:37,19 116102
26/11/2023 08:41:43,17 116146
26/11/2023 08:41:49,22 116158
26/11/2023 08:41:55,16 119025
26/11/2023 08:42:01,19 115989
26/11/2023 08:42:07,14 117531
26/11/2023 08:42:13,17 114769
26/11/2023 08:42:19,19 117092
26/11/2023 08:42:25,12 115324
26/11/2023 08:42:31,20 115308
26/11/2023 08:42:37,17 115344
26/11/2023 08:42:43,17 115312
26/11/2023 08:42:49,20 125988
26/11/2023 08:42:55,16 126316
26/11/2023 08:43:01,20 100299
26/11/2023 08:43:07,21 100449
26/11/2023 08:43:13,19 118610
26/11/2023 08:43:19,22 113471
26/11/2023 08:43:25,13 113676
26/11/2023 08:43:31,20 112772
26/11/2023 08:43:37,21 113752
26/11/2023 08:43:43,17 116171
26/11/2023 08:43:49,13 116227
26/11/2023 08:43:55,20 116187
26/11/2023 08:44:01,19 119133
26/11/2023 08:44:07,16 116089
26/11/2023 08:44:13,22 117656
26/11/2023 08:44:19,13 114866
26/11/2023 08:44:25,18 117214
26/11/2023 08:44:31,13 115434
26/11/2023 08:44:37,19 115462
26/11/2023 08:44:43,20 115414
26/11/2023 08:44:49,22 115336
26/11/2023 08:44:55,18 126072
26/11/2023 08:45:01,22 126345
26/11/2023 08:45:07,16 100363
26/11/2023 08:45:13,20 100541
26/11/2023 08:45:19,19 118621
26/11/2023 08:45:25,20 113521
26/11/2023 08:45:31,18 113703
26/11/2023 08:45:37,13 112787
26/11/2023 08:45:43,14 113858
26/11/2023 08:45:49,18 116170
26/11/2023 08:45:55,17 116238
26/11/2023 08:46:01,13 116206
26/11/2023 08:46:07,15 119129
26/11/2023 08:46:13,14 116077
26/11/2023 08:46:19,17 117639
26/11/2023 08:46:25,19 114837
26/11/2023 08:46:31,13 117080
26/11/2023 08:46:37,17 115294
26/11/2023 08:46:43,20 115234
26/11/2023 08:46:49,18 115220
26/11/2023 08:46:55,17 115226
26/11/2023 08:47:01,11 125938
26/11/2023 08:47:07,21 126310
26/11/2023 08:47:13,15 100313
26/11/2023 08:47:19,14 100495
26/11/2023 08:47:25,18 118627
26/11/2023 08:47:31,21 113451
26/11/2023 08:47:37,12 113640
26/11/2023 08:47:43,12 112720
26/11/2023 08:47:49,14 113701
26/11/2023 08:47:55,20 116124
26/11/2023 08:48:01,21 116160
26/11/2023 08:48:07,17 116156
26/11/2023 08:48:13,17 119079
26/11/2023 08:48:19,22 116006
26/11/2023 08:48:25,18 117593
26/11/2023 08:48:31,12 114791
26/11/2023 08:48:37,18 117114
26/11/2023 08:48:43,13 115333
26/11/2023 08:48:49,17 115321
26/11/2023 08:48:55,16 115309
26/11/2023 08:49:01,18 115333
26/11/2023 08:49:07,15 126062
26/11/2023 08:49:13,14 126386
26/11/2023 08:49:19,19 100385
26/11/2023 08:49:25,18 100575
26/11/2023 08:49:31,12 118636
26/11/2023 08:49:37,19 113536
26/11/2023 08:49:43,18 113738
26/11/2023 08:49:49,14 112818
26/11/2023 08:49:55,20 113750
26/11/2023 08:50:01,13 116177
26/11/2023 08:50:07,20 116259
26/11/2023 08:50:13,15 116142
26/11/2023 08:50:19,22 119158
26/11/2023 08:50:25,20 116031
26/11/2023 08:50:31,17 117661
26/11/2023 08:50:37,22 114875
26/11/2023 08:50:43,11 117227
26/11/2023 08:50:49,21 115495
26/11/2023 08:50:55,21 115323
26/11/2023 08:51:01,17 115322
26/11/2023 08:51:07,19 115340
26/11/2023 08:51:13,13 125946
26/11/2023 08:51:19,18 126190
26/11/2023 08:51:25,21 99805
26/11/2023 08:51:31,19 99934
26/11/2023 08:51:37,22 117974
26/11/2023 08:51:43,17 112809
26/11/2023 08:51:49,17 113004
26/11/2023 08:51:55,19 111994
26/11/2023 08:52:01,17 112942
26/11/2023 08:52:07,17 115414
26/11/2023 08:52:13,22 115459
26/11/2023 08:52:19,16 115442
26/11/2023 08:52:25,12 118356
26/11/2023 08:52:31,21 115300
26/11/2023 08:52:37,19 116625
26/11/2023 08:52:43,16 113859
26/11/2023 08:52:49,19 116234
26/11/2023 08:52:55,15 114457
26/11/2023 08:53:01,15 114489
26/11/2023 08:53:07,19 114525
26/11/2023 08:53:13,16 114504
26/11/2023 08:53:19,19 125225
26/11/2023 08:53:25,15 125581
26/11/2023 08:53:31,15 99753
26/11/2023 08:53:37,21 100011
26/11/2023 08:53:43,13 118055
26/11/2023 08:53:49,18 112854
26/11/2023 08:53:55,19 113076
26/11/2023 08:54:01,17 112140
26/11/2023 08:54:07,21 113105
26/11/2023 08:54:13,12 115540
26/11/2023 08:54:19,21 115660
26/11/2023 08:54:25,21 115552
26/11/2023 08:54:31,19 118498
26/11/2023 08:54:37,21 115446
26/11/2023 08:54:43,15 117017
26/11/2023 08:54:49,19 114279
26/11/2023 08:54:55,12 116534
26/11/2023 08:55:01,17 114810
26/11/2023 08:55:07,13 114782
26/11/2023 08:55:13,17 114778
26/11/2023 08:55:19,12 114814
26/11/2023 08:55:25,14 125539
26/11/2023 08:55:31,21 125831
26/11/2023 08:55:37,21 99850
26/11/2023 08:55:43,17 99890
26/11/2023 08:55:49,19 118067
26/11/2023 08:55:55,14 112888
26/11/2023 08:56:01,16 113102
26/11/2023 08:56:07,22 112194
26/11/2023 08:56:13,17 113169
26/11/2023 08:56:19,18 115568
26/11/2023 08:56:25,17 115684
26/11/2023 08:56:31,22 115696
26/11/2023 08:56:37,16 118561
26/11/2023 08:56:43,20 115505
26/11/2023 08:56:49,18 117089
26/11/2023 08:56:55,14 114303
26/11/2023 08:57:01,19 116658
26/11/2023 08:57:07,16 114898
26/11/2023 08:57:13,18 114862
26/11/2023 08:57:19,15 114846
26/11/2023 08:57:25,18 114898
26/11/2023 08:57:31,13 125612
26/11/2023 08:57:37,19 125814
26/11/2023 08:57:43,18 99829
26/11/2023 08:57:49,13 99961
26/11/2023 08:57:55,15 118116
26/11/2023 08:58:01,17 112988
26/11/2023 08:58:07,12 113214
26/11/2023 08:58:13,17 112306
26/11/2023 08:58:19,20 113217
26/11/2023 08:58:25,12 115632
26/11/2023 08:58:31,20 115692
26/11/2023 08:58:37,17 115680
26/11/2023 08:58:43,18 118590
26/11/2023 08:58:49,12 115522
26/11/2023 08:58:55,15 117113
26/11/2023 08:59:01,20 114343
26/11/2023 08:59:07,12 116633
26/11/2023 08:59:13,19 114881
26/11/2023 08:59:19,14 114865
26/11/2023 08:59:25,17 114893
26/11/2023 08:59:31,13 114906
26/11/2023 08:59:37,12 125578
26/11/2023 08:59:43,12 125876
26/11/2023 08:59:49,15 99861
26/11/2023 08:59:55,18 100071
26/11/2023 09:00:01,13 118179
26/11/2023 09:00:07,15 113063
26/11/2023 09:00:13,21 113293
26/11/2023 09:00:19,12 112337
26/11/2023 09:00:25,19 113317
26/11/2023 09:00:31,19 127886
26/11/2023 09:00:37,13 128502
26/11/2023 09:00:43,18 128530
26/11/2023 09:00:49,14 131374
26/11/2023 09:00:55,18 128253
26/11/2023 09:01:01,19 129778
26/11/2023 09:01:07,13 127012
26/11/2023 09:01:13,21 129377
26/11/2023 09:01:19,16 127621
26/11/2023 09:01:25,22 127415
26/11/2023 09:01:31,16 127391
26/11/2023 09:01:37,12 127360
26/11/2023 09:01:43,18 138156
26/11/2023 09:01:49,14 138468
26/11/2023 09:01:55,19 112528
26/11/2023 09:02:01,21 112686
26/11/2023 09:02:07,15 130774
26/11/2023 09:02:13,19 125674
26/11/2023 09:02:19,22 125884
26/11/2023 09:02:25,13 124936
26/11/2023 09:02:31,20 125884
26/11/2023 09:02:37,14 128334
26/11/2023 09:02:43,15 128358
26/11/2023 09:02:49,14 128346
26/11/2023 09:02:55,17 131310
26/11/2023 09:03:01,12 128230
26/11/2023 09:03:07,18 129780
26/11/2023 09:03:13,23 126911
26/11/2023 09:03:19,13 129233
26/11/2023 09:03:25,20 127485
26/11/2023 09:03:31,12 127397
26/11/2023 09:03:37,18 127453
26/11/2023 09:03:43,12 127453
26/11/2023 09:03:49,18 138154
26/11/2023 09:03:55,15 138478
26/11/2023 09:04:01,17 112498
26/11/2023 09:04:07,22 112704
26/11/2023 09:04:13,14 130752
26/11/2023 09:04:19,18 125664
26/11/2023 09:04:25,20 125890
26/11/2023 09:04:31,15 124942
26/11/2023 09:04:37,19 125914
26/11/2023 09:04:43,12 128284
26/11/2023 09:04:49,16 128328
26/11/2023 09:04:55,20 128332
26/11/2023 09:05:01,14 131291
26/11/2023 09:05:07,20 128122
26/11/2023 09:05:13,18 129755
26/11/2023 09:05:19,17 126957
26/11/2023 09:05:25,21 129253
26/11/2023 09:05:31,15 127528
26/11/2023 09:05:37,22 127513
26/11/2023 09:05:43,13 127477
26/11/2023 09:05:49,16 126435
26/11/2023 09:05:55,21 136853
26/11/2023 09:06:01,19 136848
26/11/2023 09:06:07,21 111079
26/11/2023 09:06:13,15 111269
26/11/2023 09:06:19,19 129377
26/11/2023 09:06:25,21 124265
26/11/2023 09:06:31,15 124568
26/11/2023 09:06:37,20 123626
26/11/2023 09:06:43,14 124578
26/11/2023 09:06:49,15 126976
26/11/2023 09:06:55,14 126899
26/11/2023 09:07:01,13 126847
26/11/2023 09:07:07,20 129924
26/11/2023 09:07:13,13 126788
26/11/2023 09:07:19,20 128419
26/11/2023 09:07:25,21 125637
26/11/2023 09:07:31,17 127927
26/11/2023 09:07:37,13 123173
26/11/2023 09:07:43,20 123047
26/11/2023 09:07:49,18 117682
26/11/2023 09:07:55,21 117682
26/11/2023 09:08:01,14 128037
26/11/2023 09:08:07,16 128409
26/11/2023 09:08:13,17 102401
26/11/2023 09:08:19,17 102579
26/11/2023 09:08:25,12 120723
26/11/2023 09:08:31,19 115547
26/11/2023 09:08:37,18 115737
26/11/2023 09:08:43,14 114740
26/11/2023 09:08:49,19 115672
26/11/2023 09:08:55,20 118157
26/11/2023 09:09:01,11 118216
26/11/2023 09:09:07,22 118237
26/11/2023 09:09:13,13 121115
26/11/2023 09:09:19,20 118087
26/11/2023 09:09:25,12 119642
26/11/2023 09:09:31,16 116888
26/11/2023 09:09:37,21 119219
26/11/2023 09:09:43,15 117449
26/11/2023 09:09:49,19 117429
26/11/2023 09:09:55,16 117445
26/11/2023 09:10:01,20 117461
26/11/2023 09:10:07,12 128076
26/11/2023 09:10:13,17 128328
26/11/2023 09:10:19,20 102335
26/11/2023 09:10:25,13 102521
26/11/2023 09:10:31,17 120508
26/11/2023 09:10:37,15 115320
26/11/2023 09:10:43,13 115639
26/11/2023 09:10:49,20 114714
26/11/2023 09:10:55,13 115563
26/11/2023 09:11:01,19 117921
26/11/2023 09:11:07,12 117969
26/11/2023 09:11:13,16 117973
26/11/2023 09:11:19,20 120859
26/11/2023 09:11:25,11 117775
26/11/2023 09:11:31,18 119391
26/11/2023 09:11:37,11 116581
26/11/2023 09:11:43,18 118953
26/11/2023 09:11:49,20 117197
26/11/2023 09:11:55,12 117168
26/11/2023 09:12:01,21 117212
26/11/2023 09:12:07,21 117192
26/11/2023 09:12:13,17 127687
26/11/2023 09:12:19,12 128016
26/11/2023 09:12:25,18 101924
26/11/2023 09:12:31,16 102122
26/11/2023 09:12:37,12 120289
26/11/2023 09:12:43,18 115178
26/11/2023 09:12:49,20 115392
26/11/2023 09:12:55,18 114472
26/11/2023 09:13:01,20 115257
26/11/2023 09:13:07,20 117697
26/11/2023 09:13:13,20 117733
26/11/2023 09:13:19,12 117697
26/11/2023 09:13:25,16 120659
26/11/2023 09:13:31,21 117595
26/11/2023 09:13:37,16 119146
26/11/2023 09:13:43,20 116372
26/11/2023 09:13:49,19 118683
26/11/2023 09:13:55,15 116943
26/11/2023 09:14:01,20 116927
26/11/2023 09:14:07,14 116895
26/11/2023 09:14:13,16 116857
26/11/2023 09:14:19,11 127576
26/11/2023 09:14:25,20 127863
26/11/2023 09:14:31,13 101868
26/11/2023 09:14:37,14 102070
26/11/2023 09:14:43,18 120129
26/11/2023 09:14:49,14 115017
26/11/2023 09:14:55,16 115236
26/11/2023 09:15:01,12 114316
26/11/2023 09:15:07,18 115235
26/11/2023 09:15:13,18 117695
26/11/2023 09:15:19,13 117747
26/11/2023 09:15:25,19 117739
26/11/2023 09:15:31,18 120646
26/11/2023 09:15:37,17 117590
26/11/2023 09:15:43,19 119117
26/11/2023 09:15:49,15 116354
26/11/2023 09:15:55,20 118701
26/11/2023 09:16:01,13 116820
26/11/2023 09:16:07,20 116784
26/11/2023 09:16:13,17 116759
26/11/2023 09:16:19,14 116816
26/11/2023 09:16:25,16 127549
26/11/2023 09:16:31,13 127893
26/11/2023 09:16:37,19 101867
26/11/2023 09:16:43,23 102077
26/11/2023 09:16:49,12 120145
26/11/2023 09:16:55,19 115061
26/11/2023 09:17:01,12 115263
26/11/2023 09:17:07,19 114351
26/11/2023 09:17:13,12 115262
26/11/2023 09:17:19,14 117739
26/11/2023 09:17:25,21 117787
26/11/2023 09:17:31,13 117735
26/11/2023 09:17:37,17 120651
26/11/2023 09:17:43,14 117603
26/11/2023 09:17:49,14 119111
26/11/2023 09:17:55,19 116329
26/11/2023 09:18:01,15 118670
26/11/2023 09:18:07,17 116935
26/11/2023 09:18:13,16 116907
26/11/2023 09:18:19,16 116663
26/11/2023 09:18:25,17 116899
26/11/2023 09:18:31,13 127575
26/11/2023 09:18:37,16 127915
26/11/2023 09:18:43,12 101919
26/11/2023 09:18:49,17 102141
26/11/2023 09:18:55,20 120289
26/11/2023 09:19:01,11 115082
26/11/2023 09:19:07,14 115320
26/11/2023 09:19:13,21 114412
26/11/2023 09:19:19,19 115318
26/11/2023 09:19:25,18 117776
26/11/2023 09:19:31,12 117852
26/11/2023 09:19:37,17 117799
26/11/2023 09:19:43,21 120733
26/11/2023 09:19:49,17 117625
26/11/2023 09:19:55,20 119200
26/11/2023 09:20:01,22 116426
26/11/2023 09:20:07,14 118790
26/11/2023 09:20:13,22 117082
26/11/2023 09:20:19,17 117030
26/11/2023 09:20:25,20 117026
26/11/2023 09:20:31,22 117022
26/11/2023 09:20:37,17 127475
26/11/2023 09:20:43,13 127738
26/11/2023 09:20:49,19 101708
26/11/2023 09:20:55,17 101894
26/11/2023 09:21:01,15 119970
26/11/2023 09:21:07,19 114870
26/11/2023 09:21:13,20 115060
26/11/2023 09:21:19,14 114152
26/11/2023 09:21:25,20 115018
26/11/2023 09:21:31,12 117657
26/11/2023 09:21:37,19 117748
26/11/2023 09:21:43,14 117666
26/11/2023 09:21:49,18 120642
26/11/2023 09:21:55,21 117570
26/11/2023 09:22:01,14 119272
26/11/2023 09:22:07,19 116478
26/11/2023 09:22:13,21 118817
26/11/2023 09:22:19,18 117041
26/11/2023 09:22:25,20 116997
26/11/2023 09:22:31,17 116988
26/11/2023 09:22:37,12 117008
26/11/2023 09:22:43,22 127937
26/11/2023 09:22:49,19 128233
26/11/2023 09:22:55,13 102171
26/11/2023 09:23:01,15 102397
26/11/2023 09:23:07,18 120510
26/11/2023 09:23:13,13 115284
26/11/2023 09:23:19,17 115536
26/11/2023 09:23:25,12 114599
26/11/2023 09:23:31,16 115580
26/11/2023 09:23:37,17 117990
26/11/2023 09:23:43,14 118066
26/11/2023 09:23:49,18 118093
26/11/2023 09:23:55,12 120981
26/11/2023 09:24:01,17 117950
26/11/2023 09:24:07,19 119463
26/11/2023 09:24:13,12 116686
26/11/2023 09:24:19,21 119019
26/11/2023 09:24:25,15 117248
26/11/2023 09:24:31,17 117216
26/11/2023 09:24:37,20 117227
26/11/2023 09:24:43,13 117216
26/11/2023 09:24:49,12 127893
26/11/2023 09:24:55,18 128249
26/11/2023 09:25:01,19 102238
26/11/2023 09:25:07,13 102353
26/11/2023 09:25:13,15 120479
26/11/2023 09:25:19,22 115382
26/11/2023 09:25:25,19 115591
26/11/2023 09:25:31,21 80662
26/11/2023 09:25:37,21 115584
26/11/2023 09:25:43,13 118038
26/11/2023 09:25:49,22 118067
26/11/2023 09:25:55,16 118034
26/11/2023 09:26:01,15 121039
26/11/2023 09:26:07,22 117968
26/11/2023 09:26:13,16 119491
26/11/2023 09:26:19,20 116721
26/11/2023 09:26:25,13 119021
26/11/2023 09:26:31,21 117317
26/11/2023 09:26:37,21 117273
26/11/2023 09:26:43,18 117240
26/11/2023 09:26:49,20 117162
26/11/2023 09:26:55,13 127889
26/11/2023 09:27:01,18 128189
26/11/2023 09:27:07,13 102013
26/11/2023 09:27:13,19 102240
26/11/2023 09:27:19,21 120316
26/11/2023 09:27:25,15 115216
26/11/2023 09:27:31,16 115399
26/11/2023 09:27:37,20 114498
26/11/2023 09:27:43,14 115443
26/11/2023 09:27:49,20 117826
26/11/2023 09:27:55,14 117874
26/11/2023 09:28:01,21 117865
26/11/2023 09:28:07,14 120808
26/11/2023 09:28:13,21 117760
26/11/2023 09:28:19,15 119310
26/11/2023 09:28:25,13 116532
26/11/2023 09:28:31,20 118842
26/11/2023 09:28:37,16 116944
26/11/2023 09:28:43,18 116901
26/11/2023 09:28:49,16 116896
26/11/2023 09:28:55,19 116923
26/11/2023 09:29:01,19 127777
26/11/2023 09:29:07,14 128100
26/11/2023 09:29:13,18 101921
26/11/2023 09:29:19,12 102107
26/11/2023 09:29:25,20 120243
26/11/2023 09:29:31,12 115083
26/11/2023 09:29:37,22 115292
26/11/2023 09:29:43,16 114369
26/11/2023 09:29:49,13 115321
26/11/2023 09:29:55,15 117735
26/11/2023 09:30:01,21 117803
26/11/2023 09:30:07,15 117738
26/11/2023 09:30:13,15 120685
26/11/2023 09:30:19,17 117637
26/11/2023 09:30:25,19 119220
26/11/2023 09:30:31,12 116390
26/11/2023 09:30:37,15 118728
26/11/2023 09:30:43,21 116993
26/11/2023 09:30:49,22 116958
26/11/2023 09:30:55,20 116949
26/11/2023 09:31:01,16 116953
26/11/2023 09:31:07,15 127641
26/11/2023 09:31:13,20 128037
26/11/2023 09:31:19,16 101949
26/11/2023 09:31:25,17 102162
26/11/2023 09:31:31,19 120219
26/11/2023 09:31:37,14 115094
26/11/2023 09:31:43,16 115346
26/11/2023 09:31:49,17 114397
26/11/2023 09:31:55,17 115336
26/11/2023 09:32:01,17 117741
26/11/2023 09:32:07,19 117809
26/11/2023 09:32:13,19 117675
26/11/2023 09:32:19,13 120655
26/11/2023 09:32:25,17 117591
26/11/2023 09:32:31,13 119142
26/11/2023 09:32:37,15 116387
26/11/2023 09:32:43,21 118725
26/11/2023 09:32:49,13 116922
26/11/2023 09:32:55,20 116861
26/11/2023 09:33:01,15 116932
26/11/2023 09:33:07,19 116945
26/11/2023 09:33:13,20 127166
26/11/2023 09:33:19,19 127409
26/11/2023 09:33:25,16 101397
26/11/2023 09:33:31,17 101627
26/11/2023 09:33:37,17 119731
26/11/2023 09:33:43,13 114556
26/11/2023 09:33:49,12 114758
26/11/2023 09:33:55,16 113842
26/11/2023 09:34:01,15 114639
26/11/2023 09:34:07,13 117140
26/11/2023 09:34:13,15 117185
26/11/2023 09:34:19,15 117180
26/11/2023 09:34:25,18 120175
26/11/2023 09:34:31,15 117099
26/11/2023 09:34:37,18 118650
26/11/2023 09:34:43,22 115880
26/11/2023 09:34:49,17 118189
26/11/2023 09:34:55,11 116421
26/11/2023 09:35:01,13 116401
26/11/2023 09:35:07,21 116410
26/11/2023 09:35:13,17 116425
26/11/2023 09:35:19,16 126979
26/11/2023 09:35:25,13 127251
26/11/2023 09:35:31,13 101263
26/11/2023 09:35:37,17 101449
26/11/2023 09:35:43,20 119557
26/11/2023 09:35:49,16 114331
26/11/2023 09:35:55,18 114607
26/11/2023 09:36:01,14 115077
26/11/2023 09:36:07,15 116107
26/11/2023 09:36:13,22 118498
26/11/2023 09:36:19,18 118526
26/11/2023 09:36:25,21 118502
26/11/2023 09:36:31,13 121437
26/11/2023 09:36:37,18 118402
26/11/2023 09:36:43,12 119972
26/11/2023 09:36:49,18 117182
26/11/2023 09:36:55,12 119485
26/11/2023 09:37:01,14 117733
26/11/2023 09:37:07,18 117728
26/11/2023 09:37:13,14 117689
26/11/2023 09:37:19,20 117736
26/11/2023 09:37:25,22 128421
26/11/2023 09:37:31,14 128681
26/11/2023 09:37:37,17 102703
26/11/2023 09:37:43,15 102888
26/11/2023 09:37:49,16 121017
26/11/2023 09:37:55,21 115864
26/11/2023 09:38:01,21 116112
26/11/2023 09:38:07,18 81137
26/11/2023 09:38:13,14 116072
26/11/2023 09:38:19,16 118572
26/11/2023 09:38:25,16 118615
26/11/2023 09:38:31,18 118567
26/11/2023 09:38:37,21 121485
26/11/2023 09:38:43,14 118405
26/11/2023 09:38:49,15 120027
26/11/2023 09:38:55,14 117230
26/11/2023 09:39:01,18 119479
26/11/2023 09:39:07,20 117672
26/11/2023 09:39:13,13 117659
26/11/2023 09:39:19,21 117609
26/11/2023 09:39:25,21 117647
26/11/2023 09:39:31,17 128436
26/11/2023 09:39:37,14 128756
26/11/2023 09:39:43,16 102763
26/11/2023 09:39:49,22 102953
26/11/2023 09:39:55,14 121026
26/11/2023 09:40:01,15 115910
26/11/2023 09:40:07,19 116147
26/11/2023 09:40:13,13 115191
26/11/2023 09:40:19,19 116139
26/11/2023 09:40:25,21 118554
26/11/2023 09:40:31,15 118598
26/11/2023 09:40:37,14 118582
26/11/2023 09:40:43,14 121440
26/11/2023 09:40:49,20 118319
26/11/2023 09:40:55,12 120023
26/11/2023 09:41:01,20 117184
26/11/2023 09:41:07,13 119516
26/11/2023 09:41:13,18 117751
26/11/2023 09:41:19,22 117735
26/11/2023 09:41:25,16 117719
26/11/2023 09:41:31,17 117744
26/11/2023 09:41:37,11 128497
26/11/2023 09:41:43,17 128829
26/11/2023 09:41:49,21 102813
26/11/2023 09:41:55,13 103007
26/11/2023 09:42:01,18 121120
26/11/2023 09:42:07,22 116013
26/11/2023 09:42:13,22 116226
26/11/2023 09:42:19,18 115282
26/11/2023 09:42:25,17 116166
26/11/2023 09:42:31,18 118575
26/11/2023 09:42:37,22 118613
26/11/2023 09:42:43,18 118599
26/11/2023 09:42:49,22 121607
26/11/2023 09:42:55,17 118539
26/11/2023 09:43:01,16 120089
26/11/2023 09:43:07,12 117335
26/11/2023 09:43:13,15 119633
26/11/2023 09:43:19,12 117897
