Inicio: 28/11/2023 14:13:49,28 - App: com.cleversystems.s3panelTv - Intervalo: 10 seg - Duracao: 99999999 min - Log: teste-media-error.txt
30/11/2023 06:34:57,11 273368
30/11/2023 06:35:08,20 273094
30/11/2023 06:35:19,16 273054
30/11/2023 06:35:30,21 273053
30/11/2023 06:35:41,13 274941
30/11/2023 06:35:52,17 274713
30/11/2023 06:36:03,11 274696
30/11/2023 06:36:14,17 274860
30/11/2023 06:36:25,20 274987
30/11/2023 06:36:36,12 251701
30/11/2023 06:36:47,20 293787
30/11/2023 06:36:58,19 337038
30/11/2023 06:37:09,11 338340
30/11/2023 06:37:21,13 337322
30/11/2023 06:37:32,19 281402
30/11/2023 06:37:43,21 263161
30/11/2023 06:37:54,22 286638
30/11/2023 06:38:05,17 240810
30/11/2023 06:38:16,15 272430
30/11/2023 06:38:27,23 266073
30/11/2023 06:38:38,21 265805
30/11/2023 06:38:49,21 238483
30/11/2023 06:39:00,13 295056
30/11/2023 06:39:11,16 295947
30/11/2023 06:39:22,12 296149
30/11/2023 06:39:33,14 292000
30/11/2023 06:39:44,20 290066
30/11/2023 06:39:55,17 289459
30/11/2023 06:40:06,21 280133
30/11/2023 06:40:18,18 273373
30/11/2023 06:40:29,16 273185
30/11/2023 06:40:40,14 273124
30/11/2023 06:40:51,18 273569
30/11/2023 06:41:02,12 273521
30/11/2023 06:41:13,21 271345
30/11/2023 06:41:24,14 271283
30/11/2023 06:41:35,20 271332
30/11/2023 06:41:46,18 271220
30/11/2023 06:41:57,18 271218
30/11/2023 06:42:08,16 271192
30/11/2023 06:42:19,22 274050
30/11/2023 06:42:30,18 273139
30/11/2023 06:42:41,12 273034
30/11/2023 06:42:52,15 273219
30/11/2023 06:43:03,22 272847
30/11/2023 06:43:14,16 247264
30/11/2023 06:43:25,13 283739
30/11/2023 06:43:36,13 262499
30/11/2023 06:43:48,17 333024
30/11/2023 06:43:59,13 335727
30/11/2023 06:44:10,14 277711
30/11/2023 06:44:21,13 261571
30/11/2023 06:44:32,13 287287
30/11/2023 06:44:43,17 239576
30/11/2023 06:44:54,17 280538
30/11/2023 06:45:05,18 278248
30/11/2023 06:45:16,11 276092
30/11/2023 06:45:27,15 245752
30/11/2023 06:45:38,20 296139
30/11/2023 06:45:49,17 293635
30/11/2023 06:46:00,13 292087
30/11/2023 06:46:11,12 287563
30/11/2023 06:46:22,18 285692
30/11/2023 06:46:33,12 285464
30/11/2023 06:46:44,16 285712
30/11/2023 06:46:55,18 277241
30/11/2023 06:47:06,12 276699
30/11/2023 06:47:17,20 273585
30/11/2023 06:47:28,15 273154
30/11/2023 06:47:39,16 272973
30/11/2023 06:47:50,14 272533
30/11/2023 06:48:01,20 272286
30/11/2023 06:48:12,20 271520
30/11/2023 06:48:23,18 271108
30/11/2023 06:48:34,18 270641
30/11/2023 06:48:45,17 270491
30/11/2023 06:48:56,21 273652
30/11/2023 06:49:07,14 272740
30/11/2023 06:49:18,13 273081
30/11/2023 06:49:29,20 273211
30/11/2023 06:49:40,16 273178
30/11/2023 06:49:51,20 250827
30/11/2023 06:50:02,14 292128
30/11/2023 06:50:13,16 293997
30/11/2023 06:50:25,18 331185
30/11/2023 06:50:37,16 328143
30/11/2023 06:50:49,19 276032
30/11/2023 06:51:00,13 260040
30/11/2023 06:51:11,16 286286
30/11/2023 06:51:22,18 236843
30/11/2023 06:51:33,18 276868
30/11/2023 06:51:44,22 279174
30/11/2023 06:51:55,16 278389
30/11/2023 06:52:06,14 246842
30/11/2023 06:52:17,21 297883
30/11/2023 06:52:28,16 295335
30/11/2023 06:52:39,21 295822
30/11/2023 06:52:50,21 291649
30/11/2023 06:53:01,16 289758
30/11/2023 06:53:12,21 289894
30/11/2023 06:53:23,15 281083
30/11/2023 06:53:34,18 272539
30/11/2023 06:53:45,19 272439
30/11/2023 06:53:56,12 272808
30/11/2023 06:54:07,11 272164
30/11/2023 06:54:18,18 272023
30/11/2023 06:54:29,11 271767
30/11/2023 06:54:40,20 271825
30/11/2023 06:54:51,14 271814
30/11/2023 06:55:02,11 271613
30/11/2023 06:55:13,16 271630
30/11/2023 06:55:24,22 271376
30/11/2023 06:55:35,17 274340
30/11/2023 06:55:46,12 273485
30/11/2023 06:55:57,20 273558
30/11/2023 06:56:08,22 273664
30/11/2023 06:56:19,19 273638
30/11/2023 06:56:30,21 251268
30/11/2023 06:56:41,15 290861
30/11/2023 06:56:52,22 292880
30/11/2023 06:57:03,18 339575
30/11/2023 06:57:14,18 338153
30/11/2023 06:57:25,17 271405
30/11/2023 06:57:36,19 272372
30/11/2023 06:57:47,20 294646
30/11/2023 06:57:58,19 230292
30/11/2023 06:58:09,12 270044
30/11/2023 06:58:20,18 267010
30/11/2023 06:58:31,16 263045
30/11/2023 06:58:42,19 240398
30/11/2023 06:58:53,13 297022
30/11/2023 06:59:04,15 299241
30/11/2023 06:59:15,17 299904
30/11/2023 06:59:26,19 295576
30/11/2023 06:59:37,22 292880
30/11/2023 06:59:48,13 292663
30/11/2023 06:59:59,13 292077
30/11/2023 07:00:10,15 291773
30/11/2023 07:00:21,16 280708
30/11/2023 07:00:32,21 280406
30/11/2023 07:00:43,19 279934
30/11/2023 07:00:54,20 279937
30/11/2023 07:01:05,12 279744
30/11/2023 07:01:16,18 279720
30/11/2023 07:01:27,16 279759
30/11/2023 07:01:38,12 279679
30/11/2023 07:01:49,20 279131
30/11/2023 07:02:00,19 277613
30/11/2023 07:02:11,18 277544
30/11/2023 07:02:22,21 276738
30/11/2023 07:02:33,13 274349
30/11/2023 07:02:44,18 274229
30/11/2023 07:02:55,21 274336
30/11/2023 07:03:06,11 251942
30/11/2023 07:03:17,16 230351
30/11/2023 07:03:28,12 287439
30/11/2023 07:03:39,17 336659
30/11/2023 07:03:50,14 339826
30/11/2023 07:04:01,16 291922
30/11/2023 07:04:12,14 279190
30/11/2023 07:04:23,18 262791
30/11/2023 07:04:34,15 276459
30/11/2023 07:04:45,18 240243
30/11/2023 07:04:56,18 282433
30/11/2023 07:05:07,13 283554
30/11/2023 07:05:18,19 251854
30/11/2023 07:05:29,14 244808
30/11/2023 07:05:40,13 300767
30/11/2023 07:05:51,16 300203
30/11/2023 07:06:02,19 296103
30/11/2023 07:06:13,14 294150
30/11/2023 07:06:24,14 293945
30/11/2023 07:06:35,19 294231
30/11/2023 07:06:46,14 294251
30/11/2023 07:06:57,19 285989
30/11/2023 07:07:08,15 284849
30/11/2023 07:07:19,17 283733
30/11/2023 07:07:30,12 278415
30/11/2023 07:07:41,15 273046
30/11/2023 07:07:52,19 272660
30/11/2023 07:08:03,19 272491
30/11/2023 07:08:14,14 272647
30/11/2023 07:08:25,21 272655
30/11/2023 07:08:36,11 272517
30/11/2023 07:08:47,19 272526
30/11/2023 07:08:58,19 275230
30/11/2023 07:09:09,13 274618
30/11/2023 07:09:20,12 274768
30/11/2023 07:09:31,15 274724
30/11/2023 07:09:42,22 274920
30/11/2023 07:09:53,11 250957
30/11/2023 07:10:04,19 288949
30/11/2023 07:10:15,13 337670
30/11/2023 07:10:26,17 339643
30/11/2023 07:10:37,21 338958
30/11/2023 07:10:48,22 281631
30/11/2023 07:10:59,22 262758
30/11/2023 07:11:10,15 286906
30/11/2023 07:11:21,13 239352
30/11/2023 07:11:32,22 279428
30/11/2023 07:11:43,15 281218
30/11/2023 07:11:54,18 280889
30/11/2023 07:12:05,21 249987
30/11/2023 07:12:16,12 301883
30/11/2023 07:12:27,16 293223
30/11/2023 07:12:38,15 292563
30/11/2023 07:12:49,18 288521
30/11/2023 07:13:00,18 286009
30/11/2023 07:13:11,22 286454
30/11/2023 07:13:22,19 286037
30/11/2023 07:13:33,19 276132
30/11/2023 07:13:44,14 276140
30/11/2023 07:13:55,20 276112
30/11/2023 07:14:06,14 276082
30/11/2023 07:14:17,11 275920
30/11/2023 07:14:28,15 275857
30/11/2023 07:14:39,18 275697
30/11/2023 07:14:50,15 275627
30/11/2023 07:15:01,14 275368
30/11/2023 07:15:12,16 275117
30/11/2023 07:15:23,12 275071
30/11/2023 07:15:34,15 278054
30/11/2023 07:15:45,17 277093
30/11/2023 07:15:56,19 277100
30/11/2023 07:16:07,18 277220
30/11/2023 07:16:18,13 277122
30/11/2023 07:16:29,18 251422
30/11/2023 07:16:40,13 290485
30/11/2023 07:16:51,22 291968
30/11/2023 07:17:03,13 337830
30/11/2023 07:17:14,18 332799
30/11/2023 07:17:25,16 275376
30/11/2023 07:17:36,16 257884
30/11/2023 07:17:47,17 279452
30/11/2023 07:17:58,13 232385
30/11/2023 07:18:09,20 273420
30/11/2023 07:18:20,19 268938
30/11/2023 07:18:32,16 263670
30/11/2023 07:18:43,21 241270
30/11/2023 07:18:54,19 299540
30/11/2023 07:19:05,17 300730
30/11/2023 07:19:16,16 301193
30/11/2023 07:19:27,12 296944
30/11/2023 07:19:38,13 294747
30/11/2023 07:19:49,21 294464
30/11/2023 07:20:00,13 293510
30/11/2023 07:20:11,20 284923
30/11/2023 07:20:22,17 283593
30/11/2023 07:20:33,11 283633
30/11/2023 07:20:44,16 282852
30/11/2023 07:20:55,19 281441
30/11/2023 07:21:06,20 281409
30/11/2023 07:21:17,18 281296
30/11/2023 07:21:28,20 281312
30/11/2023 07:21:39,20 281251
30/11/2023 07:21:50,21 279459
30/11/2023 07:22:01,12 279185
30/11/2023 07:22:12,16 282395
30/11/2023 07:22:23,19 281492
30/11/2023 07:22:34,17 281459
30/11/2023 07:22:45,15 277809
30/11/2023 07:22:56,21 276700
30/11/2023 07:23:07,20 251708
30/11/2023 07:23:18,19 289199
30/11/2023 07:23:29,19 289834
30/11/2023 07:23:40,20 336455
30/11/2023 07:23:51,15 337077
30/11/2023 07:24:02,15 278028
30/11/2023 07:24:13,15 262655
30/11/2023 07:24:24,12 285029
30/11/2023 07:24:35,13 239484
30/11/2023 07:24:46,12 278706
30/11/2023 07:24:57,19 281591
30/11/2023 07:25:08,21 280843
30/11/2023 07:25:19,18 252293
30/11/2023 07:25:30,15 301174
30/11/2023 07:25:41,11 301345
30/11/2023 07:25:52,21 300982
30/11/2023 07:26:03,19 296780
30/11/2023 07:26:14,21 294114
30/11/2023 07:26:25,16 293413
30/11/2023 07:26:36,15 293746
30/11/2023 07:26:47,19 293737
30/11/2023 07:26:58,19 285551
30/11/2023 07:27:09,18 285660
30/11/2023 07:27:20,14 285230
30/11/2023 07:27:31,17 285081
30/11/2023 07:27:42,19 284876
30/11/2023 07:27:53,14 284587
30/11/2023 07:28:04,21 277054
30/11/2023 07:28:16,19 272153
30/11/2023 07:28:27,16 273313
30/11/2023 07:28:38,17 273353
30/11/2023 07:28:49,21 274289
30/11/2023 07:29:00,20 275955
30/11/2023 07:29:11,15 275935
30/11/2023 07:29:22,12 276175
30/11/2023 07:29:33,11 276059
30/11/2023 07:29:44,22 253700
30/11/2023 07:29:55,18 290531
30/11/2023 07:30:07,14 292493
30/11/2023 07:30:18,12 331309
30/11/2023 07:30:29,15 331544
30/11/2023 07:30:40,15 274698
30/11/2023 07:30:51,14 277312
30/11/2023 07:31:02,14 260090
30/11/2023 07:31:13,18 240005
30/11/2023 07:31:24,17 278986
30/11/2023 07:31:35,15 281037
30/11/2023 07:31:46,15 280481
30/11/2023 07:31:57,14 252732
30/11/2023 07:32:08,12 296694
30/11/2023 07:32:19,20 304183
30/11/2023 07:32:30,16 304651
30/11/2023 07:32:41,18 300426
30/11/2023 07:32:52,14 298214
30/11/2023 07:33:03,21 298096
30/11/2023 07:33:14,22 297562
30/11/2023 07:33:25,19 296885
30/11/2023 07:33:36,19 288695
30/11/2023 07:33:47,12 288616
30/11/2023 07:33:58,19 287868
30/11/2023 07:34:09,18 287818
30/11/2023 07:34:20,11 287726
30/11/2023 07:34:31,22 283981
30/11/2023 07:34:42,16 282941
30/11/2023 07:34:53,12 282241
30/11/2023 07:35:04,19 282189
30/11/2023 07:35:15,20 281920
30/11/2023 07:35:26,17 280149
30/11/2023 07:35:37,12 282469
30/11/2023 07:35:48,17 281716
30/11/2023 07:35:59,18 281874
30/11/2023 07:36:10,12 281829
30/11/2023 07:36:21,13 255664
30/11/2023 07:36:32,15 234557
30/11/2023 07:36:43,15 294402
30/11/2023 07:36:54,14 340829
30/11/2023 07:37:05,21 341513
30/11/2023 07:37:16,20 327079
30/11/2023 07:37:28,20 281782
30/11/2023 07:37:39,13 264594
30/11/2023 07:37:50,19 277990
30/11/2023 07:38:01,15 240391
30/11/2023 07:38:12,12 269361
30/11/2023 07:38:23,17 265382
30/11/2023 07:38:34,19 242194
30/11/2023 07:38:45,18 236264
30/11/2023 07:38:56,18 298762
30/11/2023 07:39:07,14 299766
30/11/2023 07:39:18,16 295636
30/11/2023 07:39:29,20 295618
30/11/2023 07:39:40,21 292298
30/11/2023 07:39:51,15 291955
30/11/2023 07:40:02,14 289489
30/11/2023 07:40:13,12 280297
30/11/2023 07:40:24,14 280079
30/11/2023 07:40:35,14 280023
30/11/2023 07:40:46,20 280112
30/11/2023 07:40:57,12 280064
30/11/2023 07:41:08,22 279813
30/11/2023 07:41:19,19 279790
30/11/2023 07:41:30,13 279720
30/11/2023 07:41:41,13 279508
30/11/2023 07:41:52,16 279523
30/11/2023 07:42:03,14 279525
30/11/2023 07:42:14,18 282349
30/11/2023 07:42:25,20 279736
30/11/2023 07:42:36,15 278173
30/11/2023 07:42:47,19 278125
30/11/2023 07:42:58,21 255538
30/11/2023 07:43:09,19 233299
30/11/2023 07:43:20,12 292340
30/11/2023 07:43:31,15 330545
30/11/2023 07:43:42,20 328492
30/11/2023 07:43:54,15 330529
30/11/2023 07:44:05,12 279456
30/11/2023 07:44:16,17 264352
30/11/2023 07:44:27,22 290173
30/11/2023 07:44:38,19 241992
30/11/2023 07:44:49,13 283607
30/11/2023 07:45:00,16 285289
30/11/2023 07:45:11,13 258042
30/11/2023 07:45:22,18 249596
30/11/2023 07:45:33,19 306444
30/11/2023 07:45:44,14 306400
30/11/2023 07:45:55,13 306521
30/11/2023 07:46:06,21 302418
30/11/2023 07:46:17,15 292436
30/11/2023 07:46:28,12 292454
30/11/2023 07:46:39,11 292486
30/11/2023 07:46:50,18 284244
30/11/2023 07:47:01,21 283800
30/11/2023 07:47:12,13 277540
30/11/2023 07:47:23,11 274585
30/11/2023 07:47:34,19 274424
30/11/2023 07:47:45,19 274381
30/11/2023 07:47:56,19 274841
30/11/2023 07:48:07,17 274761
30/11/2023 07:48:18,19 274663
30/11/2023 07:48:29,19 273705
30/11/2023 07:48:40,20 274641
30/11/2023 07:48:51,16 277265
30/11/2023 07:49:02,20 276561
30/11/2023 07:49:13,22 276642
30/11/2023 07:49:24,12 276952
30/11/2023 07:49:35,21 276538
30/11/2023 07:49:46,21 254258
30/11/2023 07:49:57,16 297984
30/11/2023 07:50:08,21 343452
30/11/2023 07:50:19,14 336916
30/11/2023 07:50:31,19 332357
30/11/2023 07:50:42,12 280262
30/11/2023 07:50:53,12 264132
30/11/2023 07:51:04,18 288740
30/11/2023 07:51:15,16 241563
30/11/2023 07:51:26,21 281880
30/11/2023 07:51:37,15 284033
30/11/2023 07:51:48,15 283469
30/11/2023 07:51:59,12 254573
30/11/2023 07:52:10,21 303711
30/11/2023 07:52:21,13 304513
30/11/2023 07:52:32,20 304765
30/11/2023 07:52:43,12 299136
30/11/2023 07:52:54,19 295741
30/11/2023 07:53:05,12 294661
30/11/2023 07:53:16,11 293380
30/11/2023 07:53:27,21 281150
30/11/2023 07:53:38,16 276465
30/11/2023 07:53:49,12 276935
30/11/2023 07:54:00,17 277001
30/11/2023 07:54:11,19 277179
30/11/2023 07:54:22,15 277363
30/11/2023 07:54:33,15 277328
30/11/2023 07:54:44,13 277388
30/11/2023 07:54:55,18 277384
30/11/2023 07:55:06,12 277468
30/11/2023 07:55:17,17 277439
30/11/2023 07:55:28,17 280353
30/11/2023 07:55:39,13 279504
30/11/2023 07:55:50,20 279446
30/11/2023 07:56:01,11 278820
30/11/2023 07:56:12,22 278701
30/11/2023 07:56:23,17 255902
30/11/2023 07:56:34,15 298306
30/11/2023 07:56:45,11 300186
30/11/2023 07:56:57,12 345253
30/11/2023 07:57:08,12 333971
30/11/2023 07:57:19,12 282725
30/11/2023 07:57:30,22 267273
30/11/2023 07:57:41,18 290415
30/11/2023 07:57:52,17 244058
30/11/2023 07:58:03,12 280282
30/11/2023 07:58:14,19 282793
30/11/2023 07:58:25,11 282069
30/11/2023 07:58:36,20 244380
30/11/2023 07:58:47,15 299194
30/11/2023 07:58:58,15 296926
30/11/2023 07:59:09,16 298142
30/11/2023 07:59:20,13 293568
30/11/2023 07:59:31,14 291339
30/11/2023 07:59:42,17 290760
30/11/2023 07:59:53,17 290852
30/11/2023 08:00:04,17 290392
30/11/2023 08:00:15,14 282030
30/11/2023 08:00:26,20 279698
30/11/2023 08:00:37,14 277839
30/11/2023 08:00:48,20 277756
30/11/2023 08:00:59,20 277736
30/11/2023 08:01:10,12 276800
30/11/2023 08:01:21,16 275819
30/11/2023 08:01:32,18 275781
30/11/2023 08:01:43,17 275696
30/11/2023 08:01:54,13 275771
30/11/2023 08:02:05,22 276114
30/11/2023 08:02:16,20 277354
30/11/2023 08:02:27,15 276791
30/11/2023 08:02:38,13 276941
30/11/2023 08:02:49,14 276822
30/11/2023 08:03:00,17 253858
30/11/2023 08:03:11,15 286606
30/11/2023 08:03:23,21 293403
30/11/2023 08:03:34,21 333604
30/11/2023 08:03:45,14 333280
30/11/2023 08:03:56,15 278169
30/11/2023 08:04:07,17 280136
30/11/2023 08:04:18,15 261648
30/11/2023 08:04:29,11 241524
30/11/2023 08:04:40,16 280321
30/11/2023 08:04:52,22 280054
30/11/2023 08:05:03,17 281811
30/11/2023 08:05:14,13 253003
30/11/2023 08:05:25,18 301716
30/11/2023 08:05:36,20 303211
30/11/2023 08:05:47,22 303001
30/11/2023 08:05:58,20 298381
30/11/2023 08:06:09,14 294686
30/11/2023 08:06:20,11 294692
30/11/2023 08:06:31,16 295037
30/11/2023 08:06:42,11 294852
30/11/2023 08:06:53,19 285869
30/11/2023 08:07:04,19 285872
30/11/2023 08:07:15,19 284341
30/11/2023 08:07:26,21 281374
30/11/2023 08:07:37,17 281351
30/11/2023 08:07:48,21 281270
30/11/2023 08:07:59,12 279767
30/11/2023 08:08:10,18 278562
30/11/2023 08:08:21,21 278550
30/11/2023 08:08:32,22 278484
30/11/2023 08:08:43,13 278229
30/11/2023 08:08:54,17 281297
30/11/2023 08:09:05,17 280177
30/11/2023 08:09:16,13 279188
30/11/2023 08:09:27,21 279152
30/11/2023 08:09:38,20 255994
30/11/2023 08:09:49,16 234942
30/11/2023 08:10:00,22 292038
30/11/2023 08:10:11,20 342762
30/11/2023 08:10:22,20 336735
30/11/2023 08:10:33,15 339883
30/11/2023 08:10:44,19 279662
30/11/2023 08:10:55,14 263469
30/11/2023 08:11:06,17 277563
30/11/2023 08:11:17,21 239684
30/11/2023 08:11:28,21 281160
30/11/2023 08:11:39,13 282180
30/11/2023 08:11:50,17 254726
30/11/2023 08:12:01,15 248406
30/11/2023 08:12:12,21 301845
30/11/2023 08:12:23,21 301921
30/11/2023 08:12:34,12 296599
30/11/2023 08:12:45,14 294212
30/11/2023 08:12:56,12 294037
30/11/2023 08:13:07,12 293089
30/11/2023 08:13:18,12 291647
30/11/2023 08:13:29,16 283365
30/11/2023 08:13:40,12 283129
30/11/2023 08:13:51,14 283081
30/11/2023 08:14:02,20 283008
30/11/2023 08:14:13,16 282918
30/11/2023 08:14:24,14 279171
30/11/2023 08:14:35,18 278905
30/11/2023 08:14:46,11 277453
30/11/2023 08:14:57,19 276517
30/11/2023 08:15:08,21 276241
30/11/2023 08:15:19,17 275970
30/11/2023 08:15:30,20 278774
30/11/2023 08:15:41,12 278020
30/11/2023 08:15:52,15 278104
30/11/2023 08:16:03,13 278046
30/11/2023 08:16:14,11 278106
30/11/2023 08:16:25,22 254442
30/11/2023 08:16:36,13 296651
30/11/2023 08:16:47,19 343296
30/11/2023 08:16:58,14 343833
30/11/2023 08:17:09,17 344287
30/11/2023 08:17:20,17 279285
30/11/2023 08:17:32,11 262116
30/11/2023 08:17:43,20 285049
30/11/2023 08:17:54,16 237660
30/11/2023 08:18:05,18 278577
30/11/2023 08:18:16,22 279704
30/11/2023 08:18:27,20 279360
30/11/2023 08:18:38,21 245014
30/11/2023 08:18:49,19 293531
30/11/2023 08:19:00,18 295068
30/11/2023 08:19:11,20 295218
30/11/2023 08:19:22,14 290968
30/11/2023 08:19:33,19 288775
30/11/2023 08:19:44,19 289361
30/11/2023 08:19:55,11 289349
30/11/2023 08:20:06,15 280970
30/11/2023 08:20:17,13 280919
30/11/2023 08:20:28,12 280854
30/11/2023 08:20:39,14 280823
30/11/2023 08:20:50,21 280435
30/11/2023 08:21:01,19 279891
30/11/2023 08:21:12,12 279855
30/11/2023 08:21:23,14 279874
30/11/2023 08:21:34,17 279995
30/11/2023 08:21:45,11 279919
30/11/2023 08:21:56,15 278792
30/11/2023 08:22:07,17 280629
30/11/2023 08:22:18,21 278558
30/11/2023 08:22:29,21 277273
30/11/2023 08:22:40,22 277405
30/11/2023 08:22:51,18 277711
30/11/2023 08:23:02,14 254344
30/11/2023 08:23:13,16 296451
30/11/2023 08:23:24,12 312744
30/11/2023 08:23:35,20 329243
30/11/2023 08:23:47,20 330403
30/11/2023 08:23:59,18 281505
30/11/2023 08:24:11,13 264901
30/11/2023 08:24:22,13 289602
30/11/2023 08:24:33,19 241830
30/11/2023 08:24:44,21 282976
30/11/2023 08:24:55,16 284848
30/11/2023 08:25:06,20 284171
30/11/2023 08:25:17,14 254955
30/11/2023 08:25:28,21 306104
30/11/2023 08:25:39,16 306846
30/11/2023 08:25:50,14 307134
30/11/2023 08:26:01,15 302927
30/11/2023 08:26:12,19 300893
30/11/2023 08:26:23,16 301221
30/11/2023 08:26:34,15 300919
30/11/2023 08:26:45,19 292272
30/11/2023 08:26:56,12 291019
30/11/2023 08:27:07,16 291010
30/11/2023 08:27:18,17 285798
30/11/2023 08:27:29,14 283988
30/11/2023 08:27:40,20 283574
30/11/2023 08:27:51,18 278249
30/11/2023 08:28:02,19 278074
30/11/2023 08:28:13,12 278035
30/11/2023 08:28:24,22 278031
30/11/2023 08:28:35,11 277362
30/11/2023 08:28:46,22 279890
30/11/2023 08:28:57,19 279918
30/11/2023 08:29:08,19 279851
30/11/2023 08:29:19,13 280056
30/11/2023 08:29:30,14 280209
30/11/2023 08:29:41,15 256927
30/11/2023 08:29:52,11 301009
30/11/2023 08:30:03,23 318888
30/11/2023 08:30:15,22 335886
30/11/2023 08:30:26,13 337444
30/11/2023 08:30:37,12 284910
30/11/2023 08:30:48,14 268698
30/11/2023 08:30:59,14 294709
30/11/2023 08:31:10,19 245716
30/11/2023 08:31:21,12 286151
30/11/2023 08:31:32,20 288386
30/11/2023 08:31:43,11 287694
30/11/2023 08:31:54,18 257243
30/11/2023 08:32:05,14 308643
30/11/2023 08:32:16,18 305779
30/11/2023 08:32:27,23 305595
30/11/2023 08:32:38,15 297145
30/11/2023 08:32:49,16 292203
30/11/2023 08:33:00,20 291629
30/11/2023 08:33:11,16 291159
30/11/2023 08:33:22,17 282702
30/11/2023 08:33:33,17 282694
30/11/2023 08:33:44,16 281035
30/11/2023 08:33:55,15 278521
30/11/2023 08:34:06,16 278599
30/11/2023 08:34:17,21 278449
30/11/2023 08:34:28,14 277577
30/11/2023 08:34:39,19 277003
30/11/2023 08:34:50,14 278437
30/11/2023 08:35:01,22 278037
30/11/2023 08:35:12,16 277380
30/11/2023 08:35:23,12 280233
30/11/2023 08:35:34,15 279473
30/11/2023 08:35:45,18 279491
30/11/2023 08:35:56,16 279623
30/11/2023 08:36:07,21 279598
30/11/2023 08:36:18,16 257019
30/11/2023 08:36:29,17 295298
30/11/2023 08:36:40,20 297142
30/11/2023 08:36:52,16 344284
30/11/2023 08:37:03,20 347428
30/11/2023 08:37:14,15 287199
30/11/2023 08:37:25,22 265931
30/11/2023 08:37:36,17 287145
30/11/2023 08:37:47,15 240473
30/11/2023 08:37:58,15 279963
30/11/2023 08:38:09,18 280438
30/11/2023 08:38:20,13 278951
30/11/2023 08:38:31,11 248850
30/11/2023 08:38:42,12 292904
30/11/2023 08:38:53,17 292867
30/11/2023 08:39:04,12 291641
30/11/2023 08:39:15,12 287866
30/11/2023 08:39:26,17 286007
30/11/2023 08:39:37,16 285835
30/11/2023 08:39:48,19 286169
30/11/2023 08:39:59,15 286148
30/11/2023 08:40:10,15 278010
30/11/2023 08:40:21,16 277912
30/11/2023 08:40:32,17 277978
30/11/2023 08:40:43,20 277852
30/11/2023 08:40:54,17 277807
30/11/2023 08:41:05,20 277835
30/11/2023 08:41:16,19 277807
30/11/2023 08:41:27,16 277809
30/11/2023 08:41:38,21 277691
30/11/2023 08:41:49,22 277717
30/11/2023 08:42:00,19 280582
30/11/2023 08:42:11,12 279700
30/11/2023 08:42:22,17 278283
30/11/2023 08:42:33,13 278432
30/11/2023 08:42:44,21 278392
30/11/2023 08:42:55,14 256929
30/11/2023 08:43:06,20 286041
30/11/2023 08:43:18,16 295242
30/11/2023 08:43:29,18 347386
30/11/2023 08:43:40,18 333954
30/11/2023 08:43:51,12 280007
30/11/2023 08:44:02,15 282461
30/11/2023 08:44:13,17 264354
30/11/2023 08:44:24,15 244288
30/11/2023 08:44:35,21 276242
30/11/2023 08:44:47,19 275919
30/11/2023 08:44:58,14 277682
30/11/2023 08:45:09,19 249958
30/11/2023 08:45:20,19 297193
30/11/2023 08:45:31,16 298341
30/11/2023 08:45:42,12 298269
30/11/2023 08:45:53,21 294118
30/11/2023 08:46:04,11 292168
30/11/2023 08:46:15,21 292240
30/11/2023 08:46:26,16 292571
30/11/2023 08:46:37,21 292571
30/11/2023 08:46:48,23 284225
30/11/2023 08:46:59,21 284024
30/11/2023 08:47:10,15 284010
30/11/2023 08:47:21,20 283774
30/11/2023 08:47:32,12 280574
30/11/2023 08:47:43,20 279794
30/11/2023 08:47:54,20 279667
30/11/2023 08:48:05,15 279821
30/11/2023 08:48:16,15 279817
30/11/2023 08:48:27,16 279815
